user_id,type,provider,provider_account_id,refresh_token,access_token,expires_at,token_type,scope,id_token,session_state
user-86,oauth,github,653d8ce3-28db-48fb-a1c9-12739268ce55,ea21f8e3-19eb-4728-a4f1-415e0c84f6ab,b57baac1-c664-4950-a3d2-9e1981f3da29,1668635642,Bearer,read:user user:email,692880aa-8080-4dee-a25f-fa33e1272704,29e68b4c-376b-4b0c-b86c-73d17d567aef
user-87,oauth,microsoft,395dbd18-f5cd-40e8-b9d0-55512e44dfaa,d52a7389-8d99-434d-b1f0-12215c60621b,047c7250-7d3c-41f2-b9f3-31f737c6e07f,1682613777,Bearer,read:user user:email,60605f91-7508-4160-b1e6-89aef181bc4b,ed2f6051-f3f9-4658-aaaf-11748af82eea
user-88,oauth,microsoft,3d7ba63c-8916-441c-83e6-0deedf1b75cf,d6a1c582-c8d7-4ee8-846f-b999441b7869,4df82105-8108-42c7-9fae-ec9f87baf073,1701791630,Bearer,read:user user:email,c364d5da-8196-45c3-8940-213d694fffb3,d56329fa-9967-49b6-953b-895e6a4393ee
user-89,oauth,github,02685057-1f3f-4829-bed7-c3814dd5dd95,c4809dbd-158e-4a55-888f-8995dd64cea2,751d43cd-1ac0-41ca-8ad8-b68b7ea6ee7b,1655989180,Bearer,read:user user:email,0d9b0172-5325-47be-bc2b-192d23584638,0d3f0f0d-eccd-4987-bd96-36792ec72b54
user-90,oauth,microsoft,a7d47a8f-f7cc-4552-82ce-d8db62abd783,60a4b671-7d5e-445d-b4ac-26e9121d8786,9d8ac2d1-d8f1-46fa-a23e-08b96e67a8cb,1672638005,Bearer,read:user user:email,1036cbdf-df0f-4793-b576-24e7c829e4cb,d97cb0df-1f67-45fb-9c91-e853d9469c4a
user-91,oauth,microsoft,0913e2e0-9a50-4526-bf53-b3d93fa438d7,561025fc-42ea-4ef7-8412-6a9cb60436ce,3be98cda-490e-4264-b8e8-6ff48d403fd9,1671743647,Bearer,read:user user:email,bb5471c1-3893-4e07-be2b-5307daedbbe4,411ad5f7-50d8-4a57-8cb9-95bd4c7799bb
user-92,oauth,google,9cfd01d4-8598-47e9-82e4-645fce888d9c,f6bd251b-29dd-40a8-854c-0727a79b53b8,b31bb05c-734c-42c7-a74b-1a6e2a1dd1e4,1667637806,Bearer,read:user user:email,9eb05221-7808-402b-b35c-666587383bec,d7fb557b-9bae-433a-a64c-b03c6bab533d
user-93,oauth,microsoft,8f7a3485-f9a3-4ab7-bd1a-a8efc7b5a188,fa51b3b0-574c-4b6a-bb3a-e6eee022c702,80a6ad3d-ae1e-430c-9333-e7ee981d63a8,1676694405,Bearer,read:user user:email,73812884-cc31-413e-ad2e-cb87039d8395,a3ed4c47-1db7-4f83-8564-843f19e21dcc
user-94,oauth,microsoft,a733847b-d3d5-4f70-ad4c-6c7460a3d7d4,848be030-8ed4-407b-a2f7-e881eaed6462,c07f0dd3-2557-411a-9f30-9e917ab7abe9,1674263566,Bearer,read:user user:email,91de144c-c382-40b7-99da-63f3292b0451,791480c4-b08b-4c45-8b73-774565db84e5
user-95,oauth,microsoft,1c6054a2-88ee-4bbb-b5d4-9727479ebeec,1f75d40d-6044-4e4f-9dc5-5dbf91c786f8,07430d61-0cde-42cf-b3d8-549e14ef3177,1674953992,Bearer,read:user user:email,4de4f435-4c3f-4109-ac9f-5c67e472081d,6edb600c-8086-4e64-a24f-3946a28b3a59
user-96,oauth,github,fe194f56-5d5a-475e-9e01-a1603371e9d2,2d0a4120-9c4d-42dc-bd0d-e09ba6d6ef0b,53533895-4d22-4c4a-82ef-0754b1ebdb20,1643280047,Bearer,read:user user:email,aabe16cf-6166-4067-aaff-77100a5d3e4c,d8466a9b-b4c3-4a88-97c9-81ceeae07f55
user-97,oauth,microsoft,c6a739fc-80cd-4de5-926e-eca475bad22b,5f8d6486-5a83-4285-b583-02da0948ef80,7fa9ccbd-2fbc-4897-a94c-a8b3f3e8c311,1700607245,Bearer,read:user user:email,d6b64594-117b-4ad9-9a68-d2ef5f813d81,bddea841-4bd7-4549-b98d-32c0d7fafffc
user-98,oauth,google,57a5d992-2e4a-4e42-89a2-05aefa0ed89a,8a0cdde2-b166-4450-ac2c-4b7989713f5b,0a343989-3401-40ba-8c38-542813a3292d,1700233952,Bearer,read:user user:email,189f1542-f955-4ea9-a541-b7b2cce8483f,4714e86d-84f3-4f2b-b2ef-e867d376938a
user-99,oauth,google,305852fe-26af-4781-9171-d5ab868ca2e3,d518b6c2-3575-45d1-bdd6-d172d9a6545a,f12fbe84-de48-4e69-acd8-577b08dcc76c,1657310911,Bearer,read:user user:email,449bee5b-e5e9-466a-837f-43d7c2929c94,9f488762-e975-4f2e-b010-a72e3368d8a9
user-100,oauth,google,976fabbc-4b0c-4590-927a-29bd88d78a34,9b3bffee-699a-46a3-b90b-e43bf59a6bb5,f9374002-341b-4334-b191-124fbf76d905,1648198037,Bearer,read:user user:email,c298a00c-9515-4022-a410-f3ac785b243b,b06a5be6-3806-4795-ae97-0bda22c8ff99
